country,countryn,year,f,ext_type,oth_exclusions,CAPNAME,CAPLONG,CAPLAT,cowcodes2,cowcode2,ccdcodelet,ccdcodenum,wdicode,imf_code,politycode,bankscode,dpicode,uncode,un_region,un_region_name,un_continent,un_continent_name,aclp_region,ccode
55,El Salvador,1919,7,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1920,7,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1921,7,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1922,7,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1923,7,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1924,7,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1925,7,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1926,7,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1927,7,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1928,7,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1929,7,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1930,7,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1931,7,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1932,7,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1933,7,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1934,7,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1935,7,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1936,7,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1937,7,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1938,7,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1939,71,2,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1940,71,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1941,71,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1942,71,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1943,71,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1944,71,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1945,71,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1946,71,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1947,71,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1948,71,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1949,71,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1950,72,2,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1951,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1952,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1953,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1954,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1955,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1956,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1957,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1958,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1959,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1960,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1961,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1962,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1963,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1964,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1965,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1966,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1967,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1968,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1969,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1970,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1971,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1972,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1973,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1974,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1975,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1976,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1977,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1978,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1979,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1980,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1981,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1982,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1983,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1984,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1985,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1986,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1987,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1988,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1989,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1990,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1991,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1992,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1993,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1994,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1995,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1996,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1997,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1998,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,1999,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,2000,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,2001,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,2002,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,2003,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,2004,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,2005,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,2006,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,2007,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
55,El Salvador,2008,72,0,0,San Salvador,-89.20306,13.70861,92,92,SLV,155,SLV,253,92,350,SLV,222,13,Central America,19,Americas,7,92
158,Equatorial Guinea,1950,NA,NA,NA,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1951,NA,NA,NA,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1952,NA,NA,NA,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1953,NA,NA,NA,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1954,NA,NA,NA,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1955,NA,NA,NA,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1956,NA,NA,NA,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1957,NA,NA,NA,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1958,NA,NA,NA,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1959,NA,NA,NA,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1960,NA,NA,NA,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1961,NA,NA,NA,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1962,NA,NA,NA,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1963,72,3,NA,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1964,72,0,NA,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1965,72,0,NA,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1966,72,0,NA,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1967,72,0,NA,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1968,72,0,0,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1969,72,0,0,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1970,72,0,0,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1971,72,0,0,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1972,72,0,4,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1973,72,0,4,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1974,72,0,4,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1975,72,0,4,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1976,72,0,4,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1977,72,0,4,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1978,72,0,4,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1979,72,0,0,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1980,72,0,0,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1981,72,0,0,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1982,72,0,0,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1983,72,0,0,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1984,72,0,0,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1985,72,0,0,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1986,72,0,0,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1987,72,0,0,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1988,72,0,0,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1989,72,0,0,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1990,72,0,0,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1991,72,0,0,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1992,72,0,0,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1993,72,0,0,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1994,72,0,0,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1995,72,0,0,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1996,72,0,0,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1997,72,0,0,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1998,72,0,0,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,1999,72,0,0,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,2000,72,0,0,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,2001,72,0,NA,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,2002,72,0,NA,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,2003,72,0,NA,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,2004,72,0,NA,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,2005,72,0,NA,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,2006,72,0,NA,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,2007,72,0,NA,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
158,Equatorial Guinea,2008,72,0,NA,Malabo,8.783333,3.75,411,411,GNQ,70,GNQ,642,411,355,GNQ,226,17,Middle Africa,2,Africa,1,411
160,Eritrea,1993,NA,NA,NA,Asmara,38.93333,15.33333,531,531,ERI,53,ERI,643,531,375,ERI,232,14,Eastern Africa,2,Africa,1,531
160,Eritrea,1994,NA,NA,NA,Asmara,38.93333,15.33333,531,531,ERI,53,ERI,643,531,375,ERI,232,14,Eastern Africa,2,Africa,1,531
160,Eritrea,1995,NA,NA,NA,Asmara,38.93333,15.33333,531,531,ERI,53,ERI,643,531,375,ERI,232,14,Eastern Africa,2,Africa,1,531
160,Eritrea,1996,NA,NA,NA,Asmara,38.93333,15.33333,531,531,ERI,53,ERI,643,531,375,ERI,232,14,Eastern Africa,2,Africa,1,531
160,Eritrea,1997,72,0,0,Asmara,38.93333,15.33333,531,531,ERI,53,ERI,643,531,375,ERI,232,14,Eastern Africa,2,Africa,1,531
160,Eritrea,1998,72,0,0,Asmara,38.93333,15.33333,531,531,ERI,53,ERI,643,531,375,ERI,232,14,Eastern Africa,2,Africa,1,531
160,Eritrea,1999,72,0,0,Asmara,38.93333,15.33333,531,531,ERI,53,ERI,643,531,375,ERI,232,14,Eastern Africa,2,Africa,1,531
160,Eritrea,2000,72,0,0,Asmara,38.93333,15.33333,531,531,ERI,53,ERI,643,531,375,ERI,232,14,Eastern Africa,2,Africa,1,531
160,Eritrea,2001,72,0,0,Asmara,38.93333,15.33333,531,531,ERI,53,ERI,643,531,375,ERI,232,14,Eastern Africa,2,Africa,1,531
160,Eritrea,2002,72,0,0,Asmara,38.93333,15.33333,531,531,ERI,53,ERI,643,531,375,ERI,232,14,Eastern Africa,2,Africa,1,531
160,Eritrea,2003,72,0,0,Asmara,38.93333,15.33333,531,531,ERI,53,ERI,643,531,375,ERI,232,14,Eastern Africa,2,Africa,1,531
160,Eritrea,2004,72,0,0,Asmara,38.93333,15.33333,531,531,ERI,53,ERI,643,531,375,ERI,232,14,Eastern Africa,2,Africa,1,531
160,Eritrea,2005,72,0,0,Asmara,38.93333,15.33333,531,531,ERI,53,ERI,643,531,375,ERI,232,14,Eastern Africa,2,Africa,1,531
160,Eritrea,2006,72,0,0,Asmara,38.93333,15.33333,531,531,ERI,53,ERI,643,531,375,ERI,232,14,Eastern Africa,2,Africa,1,531
160,Eritrea,2007,72,0,0,Asmara,38.93333,15.33333,531,531,ERI,53,ERI,643,531,375,ERI,232,14,Eastern Africa,2,Africa,1,531
160,Eritrea,2008,72,0,0,Asmara,38.93333,15.33333,531,531,ERI,53,ERI,643,531,375,ERI,232,14,Eastern Africa,2,Africa,1,531
159,Estonia,1918,NA,NA,NA,Tallinn,24.72806,59.43389,366,366,EST,55,EST,939,366,360,EST,233,154,Northern Europe,150,Europe,9,366
159,Estonia,1919,NA,NA,NA,Tallinn,24.72806,59.43389,366,366,EST,55,EST,939,366,360,EST,233,154,Northern Europe,150,Europe,9,366
159,Estonia,1920,72,3,NA,Tallinn,24.72806,59.43389,366,366,EST,55,EST,939,366,360,EST,233,154,Northern Europe,150,Europe,9,366
159,Estonia,1921,72,0,NA,Tallinn,24.72806,59.43389,366,366,EST,55,EST,939,366,360,EST,233,154,Northern Europe,150,Europe,9,366
159,Estonia,1922,72,0,NA,Tallinn,24.72806,59.43389,366,366,EST,55,EST,939,366,360,EST,233,154,Northern Europe,150,Europe,9,366
159,Estonia,1923,72,0,NA,Tallinn,24.72806,59.43389,366,366,EST,55,EST,939,366,360,EST,233,154,Northern Europe,150,Europe,9,366
159,Estonia,1924,72,0,NA,Tallinn,24.72806,59.43389,366,366,EST,55,EST,939,366,360,EST,233,154,Northern Europe,150,Europe,9,366
159,Estonia,1925,72,0,NA,Tallinn,24.72806,59.43389,366,366,EST,55,EST,939,366,360,EST,233,154,Northern Europe,150,Europe,9,366
159,Estonia,1926,72,0,NA,Tallinn,24.72806,59.43389,366,366,EST,55,EST,939,366,360,EST,233,154,Northern Europe,150,Europe,9,366
159,Estonia,1927,72,0,NA,Tallinn,24.72806,59.43389,366,366,EST,55,EST,939,366,360,EST,233,154,Northern Europe,150,Europe,9,366
